SRC,TGT,Sign
9554,646,1
1210,3637,1
3978,4270,1
814,10216,1
2130,4240,1
421,5833,1
554,192,1
3871,6735,1
10038,10937,1
4585,4291,1
467,58,1
95,502,1
980,1394,1
3683,6729,1
5826,8039,1
3114,3074,1
2623,6902,1
257,3592,1
2532,8370,1
144,600,1
6333,4360,1
7994,6903,1
4194,4337,1
3518,8022,1
3599,49,1
102,5623,1
202,3209,1
2340,1025,1
509,4810,1
8483,7072,1
9050,1454,1
2499,3230,1
3671,3104,1
4949,5853,1
68,448,1
266,17,1
367,2428,1
116,7091,1
5681,49,1
206,3769,1
1523,6252,1
447,6198,1
207,5654,1
1570,441,1
5752,5943,1
1662,372,1
6749,8583,1
4154,6239,1
372,3095,1
2188,8610,1
4298,4202,1
3544,2346,1
919,602,1
2623,4816,1
87,3968,1
7794,5567,1
86,3145,1
221,1631,1
23,3968,1
4188,1275,1
6056,6717,1
8962,11023,1
1315,527,1
2365,2684,1
325,1411,1
1127,297,1
6749,4867,1
2973,1165,1
61,859,1
8733,3698,1
35,416,1
6117,8051,1
4745,4751,1
509,101,1
8029,10362,1
6336,4268,1
5756,2571,1
1744,4442,1
11037,10482,1
5772,648,1
2689,5985,1
10181,10291,1
959,1274,1
455,3904,1
571,365,1
8393,3698,1
2221,974,1
4129,332,1
5435,10782,1
3393,6366,1
588,2084,1
32,9562,1
908,1144,1
6098,6425,1
2701,6723,1
961,3208,1
2123,202,1
128,139,1
861,602,1
134,744,1
420,58,1
2414,3920,1
230,238,1
246,350,1
9567,9566,1
4115,10830,1
1792,66,1
115,10,1
23,601,1
399,221,1
8360,444,1
3345,4303,1
6742,4398,1
6638,11066,1
2214,996,1
367,520,1
4145,8038,1
10040,3869,1
8912,377,1
4289,1275,1
3976,4839,1
22,506,1
2400,775,1
314,4161,1
10934,8852,1
3333,2527,1
2527,2052,1
3260,982,1
2983,4861,1
5890,314,1
5765,32,1
4688,7009,1
4462,6909,1
8409,3192,1
3599,5903,1
10116,7710,1
449,240,1
727,502,1
8318,6867,1
347,1201,1
221,101,1
1393,1421,1
8408,6246,1
4589,4588,1
3618,6772,1
509,222,1
2210,3259,1
6749,5755,1
1766,6702,1
8235,9194,1
7722,10926,1
1834,4230,1
4108,11124,1
8523,7290,1
8373,8352,1
4117,97,1
8780,6425,1
8036,3851,1
1133,2408,1
4172,4311,1
836,157,1
8273,10723,1
7277,234,1
4132,6820,1
10927,10939,1
2956,3120,1
5621,5904,1
451,358,1
5775,8414,1
7066,4931,1
344,375,1
1834,4271,1
4235,4418,1
5532,368,1
1717,1805,1
5258,3723,1
5618,6264,1
603,1046,1
4528,6925,1
349,3095,1
6805,5988,1
4522,4202,1
604,4697,1
8987,2188,1
2592,5826,1
8194,8329,1
453,731,1
1737,4870,1
318,637,1
5618,6403,1
6568,10274,1
5853,3523,1
344,4109,1
5859,7059,1
1899,10149,1
455,4713,1
4247,955,1
343,126,1
4793,4528,1
4819,4817,1
5173,2560,1
98,4739,1
822,641,1
6463,6249,1
2436,3029,1
349,1626,1
5422,1765,1
1595,3246,1
655,6744,1
113,603,1
2963,1643,1
4424,812,1
1424,656,1
63,2,1
3703,2217,1
8438,5990,1
156,204,1
2332,448,1
539,2700,1
2106,928,1
2240,3246,1
124,2481,1
4124,3581,1
300,237,1
5991,1034,1
4114,2589,1
2991,309,1
344,5919,1
102,135,1
1834,588,1
815,1822,1
7062,4619,1
126,884,1
3400,3315,1
19,1218,1
10319,10088,1
5173,9447,1
89,5092,1
4271,98,1
61,3754,1
1706,3769,1
2214,7336,1
825,519,1
32,2245,1
6004,2571,1
195,1826,1
3059,2367,1
577,6007,1
297,373,1
2174,2140,1
2120,1822,1
636,4870,1
4127,9976,1
8413,4331,1
3734,269,1
1210,374,1
5564,98,1
8252,6911,1
4412,4749,1
3487,270,1
3857,6085,1
126,105,1
6035,15,1
3525,4135,1
4360,2210,1
6470,8639,1
2963,3354,1
2543,1730,1
511,5855,1
10049,10397,1
2897,3073,1
1015,2817,1
4348,1737,1
4390,32,1
4132,4142,1
4137,6824,1
4289,4088,1
4583,4291,1
1343,4139,1
2383,860,1
2818,3082,1
4193,6068,1
5406,4365,1
8087,6233,1
4201,4138,1
12,388,1
1367,4251,1
648,3259,1
8023,1780,1
402,576,1
10928,8615,1
121,1799,1
349,2052,1
333,809,1
5591,5847,1
4634,2853,1
4011,4905,1
4400,63,1
3557,3871,1
812,4514,1
5435,6125,1
7744,140,1
4480,8223,1
8190,511,1
4875,8841,1
7709,8492,1
6079,711,1
8468,8515,1
1182,8351,1
6806,5161,1
6293,8821,1
899,2571,1
681,3056,1
8118,7969,1
1095,1006,1
538,1548,1
3194,1570,1
1397,1302,1
10934,4219,1
7711,8351,1
146,3610,1
5422,6029,1
2040,8026,1
327,1144,1
1486,1144,1
4977,3118,1
577,2977,1
2983,3336,1
4207,5438,1
8016,8051,1
6934,4931,1
1619,122,1
2180,815,1
2400,5905,1
419,2454,1
1581,2175,1
7705,5172,1
6406,8515,1
8369,377,1
708,1136,1
1553,4204,1
204,428,1
3487,2459,1
4590,344,1
2699,58,1
2532,10195,1
539,126,1
413,7672,1
369,5657,1
2482,5765,1
1415,366,1
9074,10171,1
825,5636,1
4688,4855,1
1420,3963,1
4773,8639,1
344,2111,1
301,736,1
3058,1358,1
261,1229,1
3327,1977,1
4297,4019,1
270,5531,1
8132,4191,1
8343,8515,1
537,715,1
5138,418,1
6079,351,1
6095,618,1
5420,330,1
317,113,1
8900,2560,1
3236,6220,1
5683,7035,1
1702,2140,1
2560,8109,1
5886,1799,1
5804,5833,1
2041,1484,1
2368,6702,1
2180,2817,1
44,3523,1
4283,2196,1
4454,4251,1
5401,1454,1
1644,166,1
9996,8827,1
3524,8276,1
349,562,1
5787,7164,1
3030,3129,1
3371,2529,1
19,177,1
6727,1737,1
5848,7182,1
10347,10340,1
9220,6198,1
1146,603,1
4331,3119,1
4431,3226,1
5999,8372,1
8048,11132,1
5903,7821,1
1094,4861,1
230,568,1
4528,6633,1
4117,563,1
2560,8827,1
8056,6440,1
194,506,1
15,601,1
8962,6894,1
484,1805,1
4117,2935,1
5762,1485,1
1730,2224,1
8035,6911,1
7653,655,1
5618,6617,1
2692,1440,1
32,229,1
3441,6200,1
1182,8002,1
5553,6389,1
8035,1454,1
5499,6317,1
5618,183,1
3383,4300,1
826,1122,1
374,517,1
314,7091,1
2124,2553,1
4127,5931,1
114,1508,1
6802,9923,1
1411,86,1
10088,9981,1
3683,3372,1
8182,7828,1
7691,3723,1
10051,4982,1
161,1516,1
343,1834,1
1706,3841,1
1423,317,1
2454,812,1
1127,613,1
637,1586,1
124,1598,1
32,1303,1
799,279,1
3555,1496,1
1836,5998,1
6035,6198,1
1182,5847,1
2406,4135,1
5833,5636,1
195,2149,1
360,441,1
4929,930,1
5823,1753,1
7994,10303,1
2571,358,1
113,1555,1
1436,313,1
8724,10168,1
292,376,1
6522,863,1
6919,330,1
8468,5084,1
6953,5893,1
3683,2188,1
1426,1508,1
4150,4496,1
7711,2853,1
10040,11202,1
1043,354,1
3526,346,1
4284,1417,1
2167,1706,1
4184,1501,1
3237,4867,1
6890,6885,1
8216,3247,1
327,1730,1
63,3413,1
8410,2172,1
8018,5174,1
8428,6723,1
3237,8223,1
2140,2410,1
2527,3672,1
4194,3222,1
4590,3246,1
1483,1009,1
2996,103,1
2436,2386,1
6192,7453,1
635,154,1
860,2365,1
2731,4190,1
6810,6957,1
5870,5996,1
2106,2120,1
164,4106,1
4124,1179,1
1669,945,1
2204,999,1
3975,3110,1
5327,8020,1
3759,4204,1
6472,2365,1
693,4442,1
951,1822,1
2457,2884,1
4308,933,1
1411,2706,1
4606,8696,1
299,280,1
9727,5990,1
8261,8696,1
2470,1586,1
5853,15,1
1315,2879,1
10051,1454,1
859,3103,1
5922,195,1
10040,1570,1
4154,6333,1
8381,5563,1
4390,3355,1
413,5591,1
6239,5548,1
5033,7750,1
7636,7631,1
103,36,1
4635,4628,1
6735,7743,1
899,9566,1
1550,1009,1
344,5769,1
3703,768,1
349,2085,1
3374,7229,1
899,5492,1
632,227,1
6100,6287,1
584,289,1
3293,5833,1
727,154,1
8198,9550,1
5618,6930,1
5779,5890,1
3882,1085,1
5173,3909,1
2082,4204,1
3026,3029,1
2840,10181,1
331,323,1
303,4,1
75,3090,1
2712,301,1
3442,6233,1
4284,2983,1
322,2284,1
7,945,1
4191,8888,1
8261,8038,1
6335,9995,1
343,7845,1
4286,815,1
8261,239,1
812,10075,1
636,1080,1
207,7457,1
350,664,1
3978,4142,1
6417,4338,1
4286,4359,1
346,1967,1
1553,11180,1
2701,2554,1
3375,330,1
3759,8351,1
5152,3570,1
195,2346,1
4370,5174,1
6909,10257,1
7532,6355,1
6472,5302,1
2499,9074,1
5628,3890,1
584,4679,1
2062,309,1
6378,4312,1
5763,6554,1
1836,6949,1
1936,1183,1
5857,1338,1
98,5029,1
909,2261,1
8271,10274,1
136,348,1
4311,4251,1
4345,2234,1
2130,301,1
401,1458,1
236,221,1
286,2140,1
1803,7912,1
10984,11072,1
6133,8193,1
8965,8055,1
2266,5305,1
8180,5371,1
3042,2102,1
2161,1182,1
7830,8743,1
8318,6907,1
2180,6891,1
3525,1182,1
2188,102,1
1001,736,1
7711,8022,1
8023,8959,1
1435,113,1
4125,5490,1
2253,4230,1
362,136,1
5630,5681,1
1182,1063,1
10094,10794,1
62,809,1
1856,9140,1
3498,421,1
814,6764,1
4377,6621,1
6266,6307,1
2381,6035,1
2224,3300,1
3671,5161,1
1822,1591,1
265,345,1
2482,8202,1
5862,146,1
4340,1872,1
1501,4251,1
6227,4144,1
105,537,1
2994,3878,1
38,2553,1
123,2434,1
68,1148,1
252,329,1
164,5919,1
2314,153,1
577,8702,1
4882,6045,1
38,1229,1
314,2428,1
6886,9378,1
796,190,1
2134,5981,1
3373,2455,1
4150,1716,1
5963,7091,1
46,466,1
2143,3246,1
5193,3509,1
8197,8816,1
5893,5836,1
8012,1780,1
237,4279,1
2721,1358,1
23,2434,1
15,8337,1
2499,2500,1
221,6,1
4581,4861,1
1706,7050,1
3521,239,1
6389,6978,1
899,4329,1
3374,5636,1
1737,435,1
146,4365,1
3599,6022,1
44,2101,1
7795,4757,1
1705,2879,1
68,1272,1
6079,8624,1
8098,6291,1
1836,863,1
8169,5988,1
8291,7072,1
4348,4944,1
367,2051,1
2997,3006,1
6246,6867,1
1952,3216,1
1315,1547,1
2391,1583,1
8384,9216,1
6233,1741,1
4152,2524,1
4190,1673,1
408,807,1
360,2527,1
3742,3592,1
261,4905,1
7652,9210,1
95,101,1
2186,1822,1
8941,9261,1
1856,3540,1
8180,6636,1
133,348,1
7197,1237,1
4881,6103,1
3122,4005,1
10627,8180,1
347,952,1
1516,269,1
1776,257,1
4920,4931,1
3703,6116,1
32,2285,1
3170,1115,1
8516,9216,1
6744,229,1
509,9029,1
6434,5627,1
8048,1879,1
380,528,1
5847,6696,1
6028,6911,1
1006,8507,1
1784,872,1
629,2762,1
747,443,1
421,2180,1
1095,9033,1
6745,3540,1
6334,3413,1
4544,8049,1
1879,8352,1
1032,6214,1
4145,5896,1
5757,6978,1
1397,1755,1
12,783,1
4331,6055,1
9901,3637,1
4412,5654,1
8068,3699,1
2346,1179,1
3053,4639,1
2154,965,1
829,1421,1
86,4782,1
5851,32,1
6293,6416,1
1444,1046,1
98,5833,1
2406,6233,1
855,3065,1
5868,2532,1
10102,6229,1
431,599,1
3237,4949,1
4117,1904,1
3006,3129,1
2532,1901,1
6553,4377,1
3236,10523,1
3931,4757,1
2545,373,1
1063,6688,1
5621,8827,1
4450,698,1
442,2963,1
98,4,1
2354,2328,1
4191,9154,1
6299,9147,1
5479,5829,1
4331,3268,1
8050,1677,1
523,6511,1
415,3185,1
375,4230,1
1813,1730,1
859,1476,1
8982,5896,1
3003,1595,1
1063,4284,1
123,1822,1
154,528,1
5784,4240,1
7128,10403,1
3415,881,1
2878,393,1
1810,571,1
354,528,1
1689,1747,1
4117,1034,1
32,528,1
80,568,1
6117,5498,1
5435,860,1
5630,5890,1
353,443,1
2040,7831,1
5015,8280,1
5847,222,1
1108,2196,1
4242,1716,1
68,4279,1
8982,5868,1
2488,3503,1
1491,2304,1
10039,23,1
3931,5988,1
6382,5857,1
1901,6007,1
368,98,1
196,6030,1
3697,9219,1
869,602,1
3143,2971,1
2468,8574,1
206,4466,1
1108,4141,1
6116,6035,1
1741,5119,1
8319,10033,1
77,416,1
2873,376,1
1797,1025,1
1826,448,1
343,736,1
4773,799,1
4528,6188,1
2642,2730,1
10511,10951,1
4245,681,1
4600,7457,1
465,6214,1
3302,8291,1
4242,4204,1
8193,6338,1
9252,7712,1
6615,5881,1
5890,5512,1
1057,2983,1
2606,5626,1
825,1952,1
3256,881,1
6213,10168,1
3674,3672,1
1067,600,1
202,3243,1
77,958,1
188,1619,1
221,348,1
8358,8500,1
4773,6723,1
8604,3540,1
206,1942,1
4132,4527,1
10247,4991,1
121,581,1
812,10173,1
2657,6974,1
3302,6633,1
9085,4161,1
10998,10346,1
2123,5606,1
1546,252,1
1609,2902,1
903,105,1
5521,983,1
3854,2925,1
4226,3871,1
8350,7712,1
4348,6090,1
349,189,1
584,3610,1
9589,330,1
8153,8827,1
425,1702,1
6732,447,1
5940,2282,1
3036,3504,1
2104,4271,1
8468,5172,1
2436,1595,1
470,2084,1
2384,812,1
1303,805,1
5954,899,1
430,2395,1
2835,349,1
10292,10041,1
3683,6739,1
3372,6440,1
6096,8325,1
5853,8440,1
163,753,1
3599,4955,1
2626,2683,1
8302,3540,1
5422,5258,1
5763,5890,1
7794,6652,1
642,187,1
4277,1304,1
4276,4019,1
799,4591,1
3042,3035,1
210,1942,1
126,762,1
3524,3372,1
61,3074,1
87,2111,1
6735,8577,1
3302,3157,1
8349,8340,1
89,1942,1
2253,415,1
7745,6116,1
4284,583,1
164,6090,1
2413,8293,1
4191,5990,1
8173,3442,1
539,9576,1
4936,6333,1
1101,5412,1
4329,479,1
146,4947,1
10096,10301,1
2188,2543,1
2706,1218,1
4385,2423,1
3301,4412,1
6605,7521,1
218,318,1
1995,10184,1
4505,7175,1
334,1597,1
205,240,1
7104,465,1
4145,7714,1
4115,10897,1
4496,2155,1
223,529,1
4480,5937,1
3697,6717,1
6003,7543,1
1776,546,1
2499,6389,1
8035,860,1
4247,4980,1
3556,4312,1
208,135,1
431,9154,1
221,1874,1
3526,2029,1
5914,2395,1
8271,6362,1
4060,10622,1
2188,8392,1
419,2817,1
10102,10074,1
2577,176,1
3393,2711,1
1872,4270,1
413,369,1
377,6673,1
252,4881,1
3265,2459,1
8935,9219,1
5276,1133,1
2183,1765,1
8254,1311,1
926,2154,1
4183,3259,1
3040,4696,1
4181,422,1
6745,8403,1
4681,775,1
2706,2560,1
923,1593,1
1856,554,1
5437,10184,1
5804,2423,1
2346,370,1
4617,751,1
54,528,1
1907,4109,1
8722,8016,1
9159,9045,1
5768,4955,1
6440,1729,1
6079,10301,1
407,7452,1
4237,5241,1
8029,7706,1
3599,8190,1
83,288,1
6002,5864,1
349,812,1
6246,4360,1
3287,8730,1
7659,5855,1
6014,6338,1
68,5209,1
7666,9437,1
98,4936,1
4322,4458,1
7227,6429,1
1182,1995,1
798,354,1
68,1579,1
7667,7072,1
4009,4298,1
128,600,1
19,3095,1
10031,5173,1
4265,1343,1
3518,175,1
1834,3036,1
646,5401,1
5787,930,1
98,834,1
1663,872,1
6192,4749,1
5621,5776,1
10302,10215,1
5654,6673,1
7594,10294,1
941,10114,1
983,8294,1
5063,1584,1
873,603,1
2859,98,1
2406,6658,1
2878,2925,1
1224,2997,1
8684,2560,1
343,5618,1
5435,7828,1
2134,5168,1
8002,8074,1
3370,5823,1
10341,10340,1
5752,2416,1
7630,11023,1
1810,4670,1
5779,5103,1
1297,747,1
10040,10083,1
2406,9040,1
4202,4335,1
6563,8743,1
113,12,1
8302,6116,1
6699,8051,1
2149,1803,1
4268,6824,1
4267,3264,1
9441,3652,1
256,1122,1
207,8068,1
1423,365,1
2167,1399,1
325,6135,1
61,2020,1
347,5772,1
407,329,1
2488,269,1
6326,1563,1
858,706,1
577,1730,1
1720,1001,1
1297,227,1
10069,10192,1
8290,8144,1
825,5510,1
5837,3508,1
4790,306,1
325,4331,1
5621,4284,1
431,805,1
372,1547,1
6004,4749,1
3186,3369,1
301,438,1
2545,871,1
862,354,1
8261,10301,1
344,6284,1
2972,6246,1
7137,10168,1
1553,7706,1
275,318,1
222,5767,1
4976,209,1
3814,7402,1
8159,10776,1
6220,6218,1
1062,4106,1
10048,1901,1
413,83,1
221,527,1
8035,7155,1
2149,367,1
68,4341,1
571,3188,1
2878,3736,1
10718,10152,1
2155,902,1
3599,7263,1
2413,23,1
693,4312,1
10055,8069,1
105,1598,1
10750,1664,1
106,4980,1
4453,982,1
8373,1901,1
3053,10489,1
3706,7182,1
5105,5470,1
8359,9216,1
98,4404,1
4590,7164,1
7565,7994,1
492,6,1
2532,10362,1
2991,848,1
3122,6239,1
6233,511,1
50,4142,1
5226,2214,1
3544,2700,1
1182,6857,1
2454,2630,1
2108,1446,1
2840,11077,1
855,2998,1
3001,1446,1
612,547,1
4193,766,1
1248,58,1
6161,583,1
7615,7992,1
6083,1325,1
4783,588,1
799,2704,1
5863,7403,1
4216,358,1
4112,2346,1
7630,8852,1
3755,3755,1
2459,4125,1
7043,5161,1
5921,4861,1
5302,6735,1
89,2570,1
2532,7137,1
7137,6333,1
5852,711,1
1165,2106,1
1834,69,1
453,805,1
9037,10431,1
588,6425,1
3206,3035,1
5761,5943,1
1546,1025,1
2102,1593,1
367,6029,1
1095,8724,1
751,4138,1
8354,5954,1
270,909,1
6730,5779,1
5122,4931,1
86,7481,1
248,3138,1
1101,7143,1
1456,1272,1
49,606,1
5829,6673,1
905,294,1
1995,2217,1
10062,11082,1
2229,762,1
224,715,1
8113,8114,1
1154,2963,1
2188,4112,1
991,2488,1
8822,207,1
1352,376,1
1127,2428,1
899,209,1
1226,641,1
7664,8574,1
8167,4997,1
1941,3056,1
3487,2897,1
6337,6098,1
102,606,1
5540,3951,1
3863,2998,1
142,148,1
1662,3503,1
1530,1598,1
6787,2505,1
2150,965,1
3868,4270,1
329,3226,1
4669,5456,1
5217,419,1
3033,6187,1
6614,4617,1
4142,86,1
5084,7358,1
1087,10299,1
206,3222,1
4462,8350,1
7104,6766,1
455,856,1
430,7825,1
10083,9228,1
3909,8855,1
8358,5849,1
3556,3216,1
636,373,1
2254,1399,1
6115,5890,1
899,325,1
4685,6366,1
1095,8833,1
407,1080,1
6634,6470,1
7703,7457,1
1182,7091,1
4591,3134,1
9118,6116,1
4348,32,1
6235,7360,1
5630,447,1
3393,4861,1
2112,428,1
1304,5209,1
34,599,1
999,4019,1
6346,7668,1
7086,2706,1
577,3783,1
8261,6802,1
418,190,1
455,3065,1
2011,812,1
10565,8489,1
1094,1663,1
367,5910,1
2192,2333,1
4279,5842,1
587,7230,1
902,373,1
6000,314,1
2721,3592,1
6126,2148,1
4175,1049,1
455,3610,1
3079,2328,1
218,328,1
28,1702,1
246,1399,1
98,7076,1
1016,1392,1
2028,2346,1
827,77,1
8083,1123,1
1842,1160,1
1836,6317,1
951,2879,1
2706,196,1
5853,8361,1
461,8073,1
6744,8109,1
188,294,1
1393,1001,1
44,343,1
4115,4106,1
12,3001,1
3742,7457,1
9140,8626,1
2154,641,1
2008,3672,1
3764,902,1
6728,8156,1
2560,8460,1
2181,1508,1
5570,8277,1
2840,10119,1
252,367,1
2391,1364,1
10942,3141,1
178,8068,1
230,2155,1
523,629,1
1810,2245,1
2094,4331,1
4110,50,1
4969,7152,1
8259,7079,1
3033,6820,1
1006,8988,1
7827,8426,1
7456,4446,1
2112,269,1
10881,10382,1
4619,9852,1
1094,4751,1
420,4055,1
4412,5781,1
413,11271,1
207,98,1
5756,6957,1
1847,5874,1
5126,7410,1
3318,3009,1
3090,1201,1
1735,422,1
5962,3723,1
10934,8482,1
6198,8351,1
5153,2391,1
10094,6177,1
5041,7223,1
1596,192,1
344,4114,1
349,2529,1
814,8178,1
4338,6801,1
10927,7652,1
5479,5172,1
5358,4784,1
1595,4055,1
103,4459,1
257,3294,1
5173,8000,1
4318,7750,1
829,1009,1
1179,4271,1
399,1643,1
5401,860,1
49,5998,1
2878,6621,1
6164,5122,1
8173,4253,1
3113,848,1
85,101,1
2646,8302,1
3013,373,1
3009,1358,1
768,32,1
4030,4811,1
1650,3783,1
6744,5302,1
10104,8515,1
10097,6085,1
1032,3968,1
1740,1364,1
3742,812,1
8109,207,1
2155,2524,1
3851,6082,1
1961,600,1
2104,163,1
1884,161,1
3005,2879,1
4132,4784,1
4619,10236,1
5864,4784,1
7056,3513,1
4373,5258,1
2480,5758,1
2167,415,1
815,2488,1
999,349,1
292,2346,1
8044,11121,1
3363,881,1
860,10134,1
523,23,1
1411,8067,1
1476,502,1
10029,10930,1
485,6218,1
8589,6161,1
6604,5618,1
6060,9815,1
3078,2518,1
425,1009,1
7392,7388,1
4150,5168,1
3015,3000,1
1165,576,1
5226,9532,1
4140,332,1
1009,399,1
2436,731,1
613,4905,1
4867,8337,1
4348,9051,1
8920,5406,1
3236,2040,1
1803,4312,1
159,38,1
8004,7700,1
493,1229,1
4143,3758,1
4528,3931,1
8515,8006,1
5591,6470,1
1584,4283,1
3500,4296,1
6135,8426,1
6213,8367,1
8180,8051,1
3506,8046,1
2916,2243,1
6244,7388,1
195,19,1
985,5342,1
577,1412,1
1628,4047,1
3633,5931,1
161,2484,1
6340,4135,1
343,604,1
3259,3270,1
7272,3209,1
5847,3396,1
3976,1006,1
2143,3243,1
4784,6239,1
347,2630,1
5808,7771,1
8834,8015,1
189,1495,1
3256,509,1
343,2683,1
5358,9941,1
4498,3196,1
2208,1620,1
1325,4757,1
2392,511,1
5631,126,1
5753,1148,1
346,2705,1
103,744,1
198,637,1
1581,419,1
42,807,1
3033,3911,1
2878,106,1
4808,468,1
825,6261,1
3230,8351,1
2244,5209,1
5833,648,1
751,5874,1
2653,38,1
2447,829,1
3196,909,1
8182,3506,1
5771,5421,1
8032,1780,1
6192,6820,1
8327,10185,1
2365,7122,1
5432,8985,1
9072,23,1
8495,3683,1
430,110,1
9924,7828,1
7137,8426,1
3192,4331,1
8018,5994,1
8302,3506,1
8982,8400,1
8220,6440,1
2454,6493,1
1336,4055,1
5765,1747,1
82,1547,1
636,376,1
1202,5908,1
2240,2488,1
6287,393,1
367,2395,1
523,286,1
8736,3698,1
3576,4359,1
5621,5548,1
8650,2082,1
6119,7358,1
3518,3383,1
4288,2642,1
1294,2470,1
5551,306,1
606,148,1
4606,8340,1
453,332,1
8743,5766,1
2124,301,1
1454,1158,1
5751,6161,1
2897,3185,1
10261,10260,1
85,917,1
5772,1704,1
8613,1896,1
1766,9777,1
19,3508,1
6002,6435,1
3882,4417,1
4310,2418,1
8497,8483,1
1523,468,1
537,190,1
815,566,1
19,1440,1
455,580,1
4714,4713,1
270,3216,1
8134,4191,1
637,2091,1
1095,8562,1
386,881,1
2532,8624,1
195,1227,1
115,599,1
2239,2861,1
2995,571,1
5025,584,1
8159,6479,1
4348,146,1
4529,1957,1
7182,876,1
8058,4412,1
7079,7152,1
75,2052,1
7825,7214,1
5853,4861,1
8282,8345,1
2312,588,1
2676,3656,1
8265,4154,1
6744,577,1
1343,346,1
386,2261,1
9923,9140,1
1454,8015,1
4590,342,1
2406,3154,1
2222,2612,1
3095,441,1
7302,6431,1
10101,10367,1
985,588,1
1110,166,1
5780,7263,1
584,697,1
2897,3754,1
5765,3,1
195,4404,1
1408,6403,1
6071,6068,1
62,288,1
8497,5826,1
12,726,1
520,2152,1
98,7827,1
6185,8702,1
1001,1154,1
3683,7827,1
7128,6389,1
2268,546,1
3287,7155,1
1054,2553,1
1501,2963,1
2627,3006,1
3152,2977,1
859,1626,1
1523,1570,1
8781,10129,1
2668,3188,1
61,2977,1
252,6020,1
5846,4283,1
8038,8180,1
876,6749,1
5887,451,1
1063,4944,1
7711,9680,1
3118,2413,1
87,46,1
98,715,1
4297,4279,1
1797,1794,1
5475,3269,1
6088,2480,1
1781,6853,1
3354,867,1
8109,5172,1
2140,2178,1
4113,346,1
1075,77,1
5245,6824,1
1995,2155,1
5871,2480,1
5521,4544,1
1650,999,1
6304,5826,1
3783,4279,1
1803,4271,1
2746,6479,1
1799,1822,1
178,148,1
7042,8941,1
6344,7560,1
1741,2560,1
8392,8389,1
221,1702,1
3374,5926,1
292,537,1
799,297,1
815,580,1
6735,3622,1
1085,3656,1
4609,7426,1
6129,10164,1
9340,10299,1
8680,4861,1
344,7229,1
4480,6949,1
10329,2455,1
2701,9104,1
1803,4570,1
2676,3001,1
1663,1826,1
10931,10930,1
4147,2700,1
4373,3355,1
5915,539,1
4358,263,1
4664,2102,1
3196,4649,1
1256,1495,1
10045,8511,1
4190,3184,1
222,7074,1
6434,465,1
448,917,1
668,10194,1
99,466,1
805,578,1
727,2243,1
5812,1032,1
4302,2367,1
80,1407,1
636,3259,1
8132,3383,1
8048,10670,1
1624,531,1
8026,369,1
455,6598,1
2403,2219,1
5625,4955,1
6440,5829,1
68,928,1
4144,3396,1
8038,8626,1
999,3056,1
5501,4597,1
7705,7155,1
8829,6723,1
3393,2285,1
959,641,1
1094,3697,1
3236,4191,1
4412,6135,1
5816,5570,1
9172,6246,1
4150,2006,1
156,348,1
815,1201,1
350,328,1
6178,196,1
6196,6403,1
4284,6169,1
509,6727,1
6066,7122,1
2011,3782,1
54,466,1
3236,9072,1
1987,1595,1
180,221,1
2249,345,1
2214,10102,1
10240,10937,1
2454,636,1
3914,3397,1
3852,7554,1
207,8403,1
195,1315,1
465,3093,1
2069,1126,1
4172,2222,1
3004,349,1
6737,7360,1
202,3129,1
4956,435,1
632,2339,1
1124,3625,1
6246,7324,1
38,69,1
520,4463,1
373,323,1
103,1007,1
4472,3208,1
2149,2055,1
3302,7995,1
3706,8855,1
6732,3698,1
8355,8014,1
87,3065,1
3675,2850,1
413,7223,1
636,366,1
2180,4696,1
2188,4588,1
909,3208,1
2266,4944,1
2188,2551,1
8048,10192,1
7652,11178,1
1391,301,1
7130,3968,1
7667,2217,1
1706,5833,1
5570,3134,1
1054,1421,1
3372,1094,1
1778,301,1
366,1953,1
2969,999,1
3764,1643,1
3827,4882,1
3006,1579,1
668,8279,1
3952,6124,1
3037,4524,1
1563,4204,1
10040,10041,1
370,1488,1
265,1476,1
420,4494,1
217,573,1
584,1663,1
5618,3852,1
86,2997,1
8023,1799,1
222,5769,1
5437,8895,1
346,442,1
2371,1847,1
6527,6098,1
4957,435,1
4265,2422,1
5087,3226,1
1009,345,1
836,370,1
8039,5097,1
423,2154,1
349,3751,1
585,3783,1
999,418,1
7197,5723,1
4704,982,1
2978,6420,1
8081,3231,1
965,1421,1
292,81,1
2963,4103,1
10294,10958,1
7512,650,1
5534,9523,1
2225,38,1
75,2003,1
6202,4688,1
5981,4135,1
3535,1053,1
775,568,1
863,4123,1
6723,8351,1
8366,6911,1
4590,4144,1
988,58,1
407,2817,1
6959,11127,1
1772,376,1
329,3216,1
1427,28,1
44,6801,1
8372,5656,1
292,4142,1
22,237,1
8579,2210,1
5762,5996,1
3968,6366,1
4286,1501,1
6178,5627,1
583,9008,1
257,3246,1
98,1193,1
8006,7177,1
3015,4628,1
5859,626,1
6728,5751,1
4144,3610,1
89,4064,1
815,2543,1
2280,1446,1
9619,6309,1
1522,28,1
8254,860,1
5382,4544,1
2213,399,1
1508,736,1
584,4109,1
344,3783,1
4337,4870,1
6131,4867,1
1210,6440,1
2188,3417,1
2716,815,1
164,3578,1
4285,32,1
1124,4753,1
3683,7358,1
2701,4404,1
128,568,1
207,499,1
825,4064,1
3374,5769,1
7465,7325,1
8552,6176,1
